dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.585160,11.286441,11.601225,4.802965,-5.123050,-3.350899,0.075456
0.020000,15.678897,11.293246,11.695209,4.699176,-5.189419,-3.318443,0.069540
0.020000,15.770574,11.299376,11.787090,4.594079,-5.254890,-3.273509,0.064041
0.020000,15.860158,11.304890,11.876844,4.487694,-5.319229,-3.216966,0.058938
0.020000,15.947619,11.309841,11.964445,4.380048,-5.382289,-3.152996,0.054212
0.020000,16.032927,11.314282,12.049869,4.271170,-5.443904,-3.080779,0.049842
0.020000,16.116054,11.318259,12.133090,4.161091,-5.503975,-3.003548,0.045810
0.020000,16.196973,11.321817,12.214087,4.049842,-5.562416,-2.922058,0.042096
0.020000,16.275658,11.324995,12.292836,3.937459,-5.619171,-2.837715,0.038683
0.020000,16.352084,11.327832,12.369316,3.823975,-5.674189,-2.750890,0.035552
0.020000,16.426230,11.330362,12.443504,3.709426,-5.727434,-2.662253,0.032688
0.020000,16.498071,11.332616,12.515381,3.593848,-5.778901,-2.573383,0.030072
0.020000,16.567588,11.334624,12.584927,3.477278,-5.828540,-2.481958,0.027691
0.020000,16.634759,11.336411,12.652122,3.359750,-5.876381,-2.392040,0.025527
0.020000,16.699566,11.338001,12.716948,3.241302,-5.922411,-2.301506,0.023567
0.020000,16.761989,11.339417,12.779387,3.121969,-5.966630,-2.210952,0.021797
0.020000,16.822012,11.340677,12.839423,3.001788,-6.009059,-2.121440,0.020202
0.020000,16.879617,11.341799,12.897039,2.880794,-6.049678,-2.030938,0.018769
0.020000,16.934788,11.342799,12.952219,2.759024,-6.088526,-1.942423,0.017487
0.020000,16.987511,11.343690,13.004950,2.636512,-6.125573,-1.852350,0.016344
0.020000,17.037770,11.344486,13.055216,2.513295,-6.160879,-1.765267,0.015327
0.020000,17.085553,11.345197,13.103004,2.389407,-6.194410,-1.676548,0.014427
0.020000,17.130846,11.345832,13.148301,2.264882,-6.226209,-1.589973,0.013634
0.020000,17.173638,11.346400,13.191097,2.139757,-6.256246,-1.501852,0.012937
0.020000,17.213916,11.346909,13.231378,2.014066,-6.284566,-1.416008,0.012327
0.020000,17.251670,11.347364,13.269135,1.887843,-6.311149,-1.329145,0.011797
0.020000,17.286890,11.347771,13.304357,1.761123,-6.336026,-1.243813,0.011337
0.020000,17.319567,11.348135,13.337036,1.633939,-6.359173,-1.157390,0.010942
0.020000,17.349692,11.348460,13.367162,1.506327,-6.380613,-1.071972,0.010603
0.020000,17.377256,11.348748,13.394729,1.378320,-6.400352,-0.986944,0.010314
0.020000,17.402254,11.349003,13.419728,1.249952,-6.418381,-0.901477,0.010071
0.020000,17.424678,11.349226,13.442153,1.121258,-6.434721,-0.816969,0.009867
0.020000,17.444523,11.349421,13.461999,0.992271,-6.449348,-0.731378,0.009698
0.020000,17.461782,11.349587,13.479259,0.863025,-6.462290,-0.647076,0.009559
0.020000,17.476453,11.349726,13.493930,0.733555,-6.473530,-0.562031,0.009448
0.020000,17.488530,11.349840,13.506008,0.603893,-6.483085,-0.477755,0.009360
0.020000,17.498011,11.349928,13.515489,0.474074,-6.490940,-0.392747,0.009295
0.020000,17.504894,11.349992,13.522372,0.344132,-6.497103,-0.308134,0.009248
0.020000,17.509175,11.350031,13.526654,0.214100,-6.501580,-0.223834,0.009220
0.020000,17.511086,11.350049,13.528565,0.095537,-5.928150,28.671504,0.009208
0.020000,17.511506,11.350053,13.528985,0.021004,-3.726658,110.074573,0.009205
0.020000,17.511506,11.350053,13.528985,0.000000,-1.050210,133.822421,0.009205
